,road,chainage,lrp,lat,lon,gap,type,name,condition,bridgedual,idx,crossing
32446,Z1101,1.2034343825371447,LRP_CROSS_70946,23.70263603108675,90.45080504296426,,Crossing,Road start with R110 at matuail.,,,70946,70945
0,N1,4.069155105561226,LRP_CROSS_70947,23.69368684051784,90.47547850887742,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70947,70948
13776,R111,0.2427796006959446,LRP_CROSS_70948,23.69368684051784,90.47547850887742,,Crossing,Road start from N 1 at Signboard more,,,70948,70947
0,N1,4.069155105561226,LRP_CROSS_70949,23.69368684051784,90.47547850887742,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70949,70950
32457,Z1102,0.022373725329031605,LRP_CROSS_70950,23.69368684051784,90.47547850887742,,Crossing,Road Start from N1 at Matul,,,70950,70949
13776,R111,0.2427796006959446,LRP_CROSS_70951,23.69368684051784,90.47547850887742,,Crossing,Road start from N 1 at Signboard more,,,70951,70952
32457,Z1102,0.022373725329031605,LRP_CROSS_70952,23.69368684051784,90.47547850887742,,Crossing,Road Start from N1 at Matul,,,70952,70951
0,N1,322.4027262368048,LRP_CROSS_70953,21.84652340923549,92.06210785941632,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70953,70954
32492,Z1124,0.020493115036591923,LRP_CROSS_70954,21.84652340923549,92.06210785941632,,Crossing,Road start from N1 at Aziz Nagar.,,,70954,70953
0,N1,330.874,LRP_CROSS_70955,21.7737216,92.0840552,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70955,70956
32476,Z1121,0.22689622960604755,LRP_CROSS_70956,21.7737216,92.0840552,,Crossing,The road starts from Cherenga Grammer School,,,70956,70955
0,N1,330.874,LRP_CROSS_70957,21.7737216,92.0840552,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70957,70958
32594,Z1126,12.0,LRP_CROSS_70958,21.7737216,92.0840552,,Crossing,Road Start From Z1005 at Yangcha Bazar,,,70958,70957
0,N1,330.874,LRP_CROSS_70959,21.7737216,92.0840552,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70959,70960
32651,Z1127,0.17845441849725865,LRP_CROSS_70960,21.7737216,92.0840552,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,70960,70959
32476,Z1121,0.22689622960604755,LRP_CROSS_70961,21.7737216,92.0840552,,Crossing,The road starts from Cherenga Grammer School,,,70961,70962
32594,Z1126,12.0,LRP_CROSS_70962,21.7737216,92.0840552,,Crossing,Road Start From Z1005 at Yangcha Bazar,,,70962,70961
32476,Z1121,0.22689622960604755,LRP_CROSS_70963,21.7737216,92.0840552,,Crossing,The road starts from Cherenga Grammer School,,,70963,70964
32651,Z1127,0.17845441849725865,LRP_CROSS_70964,21.7737216,92.0840552,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,70964,70963
32594,Z1126,12.0,LRP_CROSS_70965,21.7737216,92.0840552,,Crossing,Road Start From Z1005 at Yangcha Bazar,,,70965,70966
32651,Z1127,0.17845441849725865,LRP_CROSS_70966,21.7737216,92.0840552,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,70966,70965
0,N1,344.6190866669606,LRP_CROSS_70967,21.657610487849187,92.0751382,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70967,70968
32717,Z1130,0.009717132252422643,LRP_CROSS_70968,21.657610487849187,92.0751382,,Crossing,Road Start from N1 At Dulahazra,,,70968,70967
0,N1,344.6190866669606,LRP_CROSS_70969,21.657610487849187,92.0751382,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70969,70970
33108,Z1136,1.6208308895974706,LRP_CROSS_70970,21.657610487849187,92.0751382,,Crossing,Road start from N1 at Dulahazar Safari Park gate,,,70970,70969
32717,Z1130,0.009717132252422643,LRP_CROSS_70971,21.657610487849187,92.0751382,,Crossing,Road Start from N1 At Dulahazra,,,70971,70972
33108,Z1136,1.6208308895974706,LRP_CROSS_70972,21.657610487849187,92.0751382,,Crossing,Road start from N1 at Dulahazar Safari Park gate,,,70972,70971
0,N1,350.05320076568313,LRP_CROSS_70973,21.615031182903202,92.06676356772746,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70973,70974
32812,Z1131,0.011933534369229976,LRP_CROSS_70974,21.615031182903202,92.06676356772746,,Crossing,"Road start from N 1 at Khuta khali Bazar ,Chonoria.",,,70974,70973
0,N1,75.58804416275257,LRP_CROSS_70975,23.481695449539867,91.05903185220808,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70975,70976
28833,Z1028,0.06391926410201737,LRP_CROSS_70976,23.481695449539867,91.05903185220808,,Crossing,Road start from Dhaka Ctg road N1,,,70976,70975
0,N1,75.58804416275257,LRP_CROSS_70977,23.481695449539867,91.05903185220808,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70977,70978
33512,Z1219,0.013264183601293666,LRP_CROSS_70978,23.481695449539867,91.05903185220808,,Crossing,Roas start from N1 at Nimsar.,,,70978,70977
28833,Z1028,0.06391926410201737,LRP_CROSS_70979,23.481695449539867,91.05903185220808,,Crossing,Road start from Dhaka Ctg road N1,,,70979,70980
33512,Z1219,0.013264183601293666,LRP_CROSS_70980,23.481695449539867,91.05903185220808,,Crossing,Roas start from N1 at Nimsar.,,,70980,70979
0,N1,45.324031515458486,LRP_CROSS_70981,23.53074066573532,90.78161141801553,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70981,70982
30188,Z1044,0.14508559142025712,LRP_CROSS_70982,23.53074066573532,90.78161141801553,,Crossing,Start of Road From N1 at Gouripur,,,70982,70981
0,N1,45.324031515458486,LRP_CROSS_70983,23.53074066573532,90.78161141801553,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70983,70984
30963,Z1053,0.10720003052981217,LRP_CROSS_70984,23.53074066573532,90.78161141801553,,Crossing,Start of road from N1 at Gouripur,,,70984,70983
0,N1,45.324031515458486,LRP_CROSS_70985,23.53074066573532,90.78161141801553,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70985,70986
33884,Z1402,43.84800641685447,LRP_CROSS_70986,23.53074066573532,90.78161141801553,,Crossing,Start of road from R140,,,70986,70985
30188,Z1044,0.14508559142025712,LRP_CROSS_70987,23.53074066573532,90.78161141801553,,Crossing,Start of Road From N1 at Gouripur,,,70987,70988
30963,Z1053,0.10720003052981217,LRP_CROSS_70988,23.53074066573532,90.78161141801553,,Crossing,Start of road from N1 at Gouripur,,,70988,70987
30188,Z1044,0.14508559142025712,LRP_CROSS_70989,23.53074066573532,90.78161141801553,,Crossing,Start of Road From N1 at Gouripur,,,70989,70990
33884,Z1402,43.84800641685447,LRP_CROSS_70990,23.53074066573532,90.78161141801553,,Crossing,Start of road from R140,,,70990,70989
30963,Z1053,0.10720003052981217,LRP_CROSS_70991,23.53074066573532,90.78161141801553,,Crossing,Start of road from N1 at Gouripur,,,70991,70992
33884,Z1402,43.84800641685447,LRP_CROSS_70992,23.53074066573532,90.78161141801553,,Crossing,Start of road from R140,,,70992,70991
0,N1,416.07586715612877,LRP_CROSS_70993,21.19764484232715,92.17061672620596,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,70993,70994
36287,Z1504,0.012526003501387484,LRP_CROSS_70994,21.19764484232715,92.17061672620596,,Crossing,Road start from N1 at Ukhia.,,,70994,70993
2086,N101,0.0059052421801534145,LRP_CROSS_70995,23.45422211023072,91.2128518545381,,Crossing,Start of Road from N120 at Balutopa,,,70995,70996
3363,N120,8.989813515608079,LRP_CROSS_70996,23.45422211023072,91.2128518545381,,Crossing,"Start of road N1 at Alaker Chor, Comilla.",,,70996,70995
2086,N101,0.0059052421801534145,LRP_CROSS_70997,23.45422211023072,91.2128518545381,,Crossing,Start of Road from N120 at Balutopa,,,70997,70998
30861,Z1052,0.005995230166933361,LRP_CROSS_70998,23.45422211023072,91.2128518545381,,Crossing,Road start from N120 at Chapapur Comilla.,,,70998,70997
3363,N120,8.989813515608079,LRP_CROSS_70999,23.45422211023072,91.2128518545381,,Crossing,"Start of road N1 at Alaker Chor, Comilla.",,,70999,71000
30861,Z1052,0.005995230166933361,LRP_CROSS_71000,23.45422211023072,91.2128518545381,,Crossing,Road start from N120 at Chapapur Comilla.,,,71000,70999
2103,N102,70.77795080614595,LRP_CROSS_71001,23.95709446902304,91.1155016623174,,Crossing,Start of road from N1 Mainamati,,,71001,71002
2390,N103,0.008713924548015006,LRP_CROSS_71002,23.95709446902304,91.1155016623174,,Crossing,Road  start from N102 at Kuatali.,,,71002,71001
2103,N102,44.01033303050321,LRP_CROSS_71003,23.752528637486396,91.09480603974362,,Crossing,Start of road from N1 Mainamati,,,71003,71004
33115,Z1201,7.013537085126572,LRP_CROSS_71004,23.752528637486396,91.09480603974362,,Crossing,Road start from Kashba Rail Station.,,,71004,71003
2103,N102,62.41612348527925,LRP_CROSS_71005,23.885670459814815,91.13470450140915,,Crossing,Start of road from N1 Mainamati,,,71005,71006
33475,Z1216,0.0011232623263828484,LRP_CROSS_71006,23.885670459814815,91.13470450140915,,Crossing,Road start from N102 at Sultanpur.,,,71006,71005
2103,N102,10.138189821441609,LRP_CROSS_71007,23.553379513563765,91.06314265389872,,Crossing,Start of road from N1 Mainamati,,,71007,71008
33512,Z1219,8.753817403641984,LRP_CROSS_71008,23.553379513563765,91.06314265389872,,Crossing,Roas start from N1 at Nimsar.,,,71008,71007
2103,N102,37.95724685614822,LRP_CROSS_71009,23.71141996298957,91.05890611399127,,Crossing,Start of road from N1 Mainamati,,,71009,71010
29825,Z1041,33.56749028211311,LRP_CROSS_71010,23.71141996298957,91.05890611399127,,Crossing,Start of Road from By Pass Sasongasa.,,,71010,71009
2103,N102,37.95724685614822,LRP_CROSS_71011,23.71141996298957,91.05890611399127,,Crossing,Start of road from N1 Mainamati,,,71011,71012
34056,Z1403,0.007619658261224518,LRP_CROSS_71012,23.71141996298957,91.05890611399127,,Crossing,Start of road from N102 at Madhabpur,,,71012,71011
29825,Z1041,33.56749028211311,LRP_CROSS_71013,23.71141996298957,91.05890611399127,,Crossing,Start of Road from By Pass Sasongasa.,,,71013,71014
34056,Z1403,0.007619658261224518,LRP_CROSS_71014,23.71141996298957,91.05890611399127,,Crossing,Start of road from N102 at Madhabpur,,,71014,71013
2402,N104,43.02298870983824,LRP_CROSS_71015,22.883333931033853,91.09713608364495,,Crossing,Intersection with Z1031,,,71015,71016
14744,R143,0.00032007780040949063,LRP_CROSS_71016,22.883333931033853,91.09713608364495,,Crossing,Road start from N 104 at old college road Maijdi,,,71016,71015
2402,N104,17.13,LRP_CROSS_71017,22.940083,91.2809438,,Crossing,Intersection with Z1031,,,71017,71018
28958,Z1030,22.73,LRP_CROSS_71018,22.940083,91.2809438,,Crossing,Start at Intersection with N1 at Elahiganj.,,,71018,71017
0,N1,147.0521740598855,LRP_CROSS_71019,23.009661568552875,91.39936132265984,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,71019,71020
2402,N104,0.005871673875310407,LRP_CROSS_71020,23.009661568552875,91.39936132265984,,Crossing,Intersection with Z1031,,,71020,71019
0,N1,147.0521740598855,LRP_CROSS_71021,23.009661568552875,91.39936132265984,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,71021,71022
29055,Z1031,7.034933119082624,LRP_CROSS_71022,23.009661568552875,91.39936132265984,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,71022,71021
0,N1,147.0521740598855,LRP_CROSS_71023,23.009661568552875,91.39936132265984,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,71023,71024
29326,Z1034,0.049012532738129,LRP_CROSS_71024,23.009661568552875,91.39936132265984,,Crossing,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,,,71024,71023
0,N1,147.0521740598855,LRP_CROSS_71025,23.009661568552875,91.39936132265984,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,71025,71026
33009,Z1134,0.005903083202740385,LRP_CROSS_71026,23.009661568552875,91.39936132265984,,Crossing,Start of Road,,,71026,71025
2402,N104,0.005871673875310407,LRP_CROSS_71027,23.009661568552875,91.39936132265984,,Crossing,Intersection with Z1031,,,71027,71028
29055,Z1031,7.034933119082624,LRP_CROSS_71028,23.009661568552875,91.39936132265984,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,71028,71027
2402,N104,0.005871673875310407,LRP_CROSS_71029,23.009661568552875,91.39936132265984,,Crossing,Intersection with Z1031,,,71029,71030
29326,Z1034,0.049012532738129,LRP_CROSS_71030,23.009661568552875,91.39936132265984,,Crossing,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,,,71030,71029
2402,N104,0.005871673875310407,LRP_CROSS_71031,23.009661568552875,91.39936132265984,,Crossing,Intersection with Z1031,,,71031,71032
33009,Z1134,0.005903083202740385,LRP_CROSS_71032,23.009661568552875,91.39936132265984,,Crossing,Start of Road,,,71032,71031
29055,Z1031,7.034933119082624,LRP_CROSS_71033,23.009661568552875,91.39936132265984,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,71033,71034
29326,Z1034,0.049012532738129,LRP_CROSS_71034,23.009661568552875,91.39936132265984,,Crossing,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,,,71034,71033
29055,Z1031,7.034933119082624,LRP_CROSS_71035,23.009661568552875,91.39936132265984,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,71035,71036
33009,Z1134,0.005903083202740385,LRP_CROSS_71036,23.009661568552875,91.39936132265984,,Crossing,Start of Road,,,71036,71035
29326,Z1034,0.049012532738129,LRP_CROSS_71037,23.009661568552875,91.39936132265984,,Crossing,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,,,71037,71038
33009,Z1134,0.005903083202740385,LRP_CROSS_71038,23.009661568552875,91.39936132265984,,Crossing,Start of Road,,,71038,71037
2402,N104,23.255911527996165,LRP_CROSS_71039,22.957554325919933,91.2267214393135,,Crossing,Intersection with Z1031,,,71039,71040
34599,Z1416,0.0001537516403381338,LRP_CROSS_71040,22.957554325919933,91.2267214393135,,Crossing,Start of road from N104 at Kallandi Bazar.,,,71040,71039
2402,N104,23.255911527996165,LRP_CROSS_71041,22.957554325919933,91.2267214393135,,Crossing,Intersection with Z1031,,,71041,71042
34741,Z1421,24.2439143422923,LRP_CROSS_71042,22.957554325919933,91.2267214393135,,Crossing,Intersection with R142 at Sonaimuri.,,,71042,71041
34599,Z1416,0.0001537516403381338,LRP_CROSS_71043,22.957554325919933,91.2267214393135,,Crossing,Start of road from N104 at Kallandi Bazar.,,,71043,71044
34741,Z1421,24.2439143422923,LRP_CROSS_71044,22.957554325919933,91.2267214393135,,Crossing,Intersection with R142 at Sonaimuri.,,,71044,71043
2402,N104,34.12,LRP_CROSS_71045,22.9460274,91.1230549,,Crossing,Intersection with Z1031,,,71045,71046
34687,Z1420,0.0,LRP_CROSS_71046,22.9460274,91.1230549,,Crossing,Intersection with N104 at Choumohoni .,,,71046,71045
2402,N104,34.12,LRP_CROSS_71047,22.9460274,91.1230549,,Crossing,Intersection with Z1031,,,71047,71048
36154,Z1450,0.1762101978244583,LRP_CROSS_71048,22.9460274,91.1230549,,Crossing,Road start from South N 104 at Chowmuhoni .,,,71048,71047
34687,Z1420,0.0,LRP_CROSS_71049,22.9460274,91.1230549,,Crossing,Intersection with N104 at Choumohoni .,,,71049,71050
36154,Z1450,0.1762101978244583,LRP_CROSS_71050,22.9460274,91.1230549,,Crossing,Road start from South N 104 at Chowmuhoni .,,,71050,71049
2402,N104,14.8,LRP_CROSS_71051,22.9369719,91.3029444,,Crossing,Intersection with Z1031,,,71051,71052
35102,Z1425,15.39,LRP_CROSS_71052,22.9369719,91.3029444,,Crossing,Start of road from Z1034 at Boktarmunshi.,,,71052,71051
2402,N104,14.8,LRP_CROSS_71053,22.9369719,91.3029444,,Crossing,Intersection with Z1031,,,71053,71054
35773,Z1441,30.24972274585216,LRP_CROSS_71054,22.9369719,91.3029444,,Crossing,Intersection with N-104 at Sonapur.,,,71054,71053
35102,Z1425,15.39,LRP_CROSS_71055,22.9369719,91.3029444,,Crossing,Start of road from Z1034 at Boktarmunshi.,,,71055,71056
35773,Z1441,30.24972274585216,LRP_CROSS_71056,22.9369719,91.3029444,,Crossing,Intersection with N-104 at Sonapur.,,,71056,71055
2402,N104,49.62742930314063,LRP_CROSS_71057,22.82577199402473,91.10144228244293,,Crossing,Intersection with Z1031,,,71057,71058
34082,Z1405,71.67737369615958,LRP_CROSS_71058,22.82577199402473,91.10144228244293,,Crossing,Intersection with R140 at Ramgotimore Beside p.c office lakshmipur.,,,71058,71057
2402,N104,49.62742930314063,LRP_CROSS_71059,22.82577199402473,91.10144228244293,,Crossing,Intersection with Z1031,,,71059,71060
35773,Z1441,0.0037692780521284192,LRP_CROSS_71060,22.82577199402473,91.10144228244293,,Crossing,Intersection with N-104 at Sonapur.,,,71060,71059
34082,Z1405,71.67737369615958,LRP_CROSS_71061,22.82577199402473,91.10144228244293,,Crossing,Intersection with R140 at Ramgotimore Beside p.c office lakshmipur.,,,71061,71062
35773,Z1441,0.0037692780521284192,LRP_CROSS_71062,22.82577199402473,91.10144228244293,,Crossing,Intersection with N-104 at Sonapur.,,,71062,71061
2402,N104,8.315,LRP_CROSS_71063,22.9815271,91.3369163,,Crossing,Intersection with Z1031,,,71063,71064
35880,Z1443,0.0,LRP_CROSS_71064,22.9815271,91.3369163,,Crossing,Road start from Intersection with N104 at  Selonia.,,,71064,71063
2565,N105,12.824298719139419,LRP_CROSS_71065,23.78537470417042,90.5688049,,Crossing,"Starts of road from N1,Dhaka teknaf road at Madanpur.",,,71065,71066
3445,N2,11.473000900090087,LRP_CROSS_71066,23.78537470417042,90.5688049,,Crossing,Road Start from N1 at Katchpur,,,71066,71065
2565,N105,12.824298719139419,LRP_CROSS_71067,23.78537470417042,90.5688049,,Crossing,"Starts of road from N1,Dhaka teknaf road at Madanpur.",,,71067,71068
16580,R202,0.10825095761878062,LRP_CROSS_71068,23.78537470417042,90.5688049,,Crossing,"Start Road at Bhulta ,Intersection with N2(Dhaka Sylhet Road)&N105.",,,71068,71067
